id,title
"27160602","Bash Command Line Colors"
"34725005","Linux - Sort files by part of name (no delimiters)"
"29172325","Android build fail 'failed to run ant version'"
"11967191","Jenkins Email-ext Pre-send Script"
"2572495","read from file and add numbers"
"2588277","How can I swap or replace multiple strings in code at the same time?"
"407279","Fill placeholders in file in single pass"
"23298295","How to make a shell executable node file using TypeScript"
"5796719","List of files after a date"
"27506453","Split variable into multiple variables"
"13632001","How to display number to two decimal places in bash function"
"15901239","In Bash how do you see if a string is not in an array?"
"4273576","Extract multiple 7z files in folder at once in ubuntu linux"
"3623047","How to grep a file using search parameters from another file"
"6449524","Vim not highlighting syntax for bash scripts (msysgit version)"
"16720453","Bash parameter expansion delimiter"
"9506810","Add Column to end of CSV file using 'awk' in BASH script"
"6197165","Getting a PID from a Background Process Run as Another User"
"18989111","setenv equivalent on mac?"
"16120155","Bad array subscript"
"27915657","osx find exec rm find: exec: unknown primary or operator"
"1648055","Preserving leading white space while reading>>writing a file line by line in bash"
"12912727","Paste column to existing file in a loop"
"2624300","Save part of matching pattern to variable"
"15416570","Command substitution vs process substitution"
"8593171","How can I find and delete files based on date in a linux shell script without find?"
"1892293","how to automatically ignore files in grep"
"18628298","How does a script prefaced with #!/bin/rm delete itself?"
"23652785","Bash script optimization for waiting for a particular string in log files"
"6802914","Bash: Script for finding files by mime-type"
"9673730","Interacting with bash from python"
"14647421","Online Linux Bash Demo"
"13955466","How can i do a grep count by using timestamp"
"30254407","How to send facebook message from linux console (command-line)"
"22107691","How to replace spaces and slash in string in bash?"
"30555662","Ctrl + C to terminate ""grunt watch"", but kills Atom editor which started from the same bash, why?"
"14290483","OS X: list and remove files with spaces"
"9129297","Identify a mounted volume as a CD/DVD on osx"
"36325430","Creating Hierarchical Directory Tree From Compact String Representation"
"31696324","What's the difference between `sudo -i -u user` and `sudo su - user`?"
"12413848","what does $* mean in a shell script"
"14220567","Why does bash insert quotes I didn't ask for?"
"15430810","How to remove the second line of consecutive lines starting with the same word?"
"307120","How to I export a system scope environment variable in bash"
"5730881","Invoking a command line with spaces from a variable in a bash script"
"4656927","Is it possible to distribute STDIN over parallel processes?"
"25515382","tput: No value for $TERM and no -T specified in Sublime Text 3"
"15418149","How do I test if a string starts with another in bash?"
"34810733","Print bash script result behind prompt in the next line"
"13395222","Bash script: save stream from Serial Port (/dev/ttyUSB0) to file until a specific input (e.g. eof) appears"
"628277","Is there a shell command to recursively give permission to directories and files?"
"11967663","Command `timeout` does not work with Scala - why?"
"14889322","Is it possible to debug bash scripts line-by-line?"
"31991204","Bash Arithmetic $number != $((number))"
"857029","Why sometimes when I paste a command on my bash prompt it gets executed even if I don't press Enter?"
"2862746","""This Friday"" in bash script"
"753823","How do I apply a shell command to many files in nested (and poorly escaped) subdirectories?"
"5447302","Variable substitution in a for-loop using {$var}"
"10874669","How to reverse order of blocks of text"
"720122","run the output of a script as a standalone bash command"
"1362298","Converting variable to integer"
"12719027","RVM set ruby default, when open new terminal erase the RVM setting, go back to system ruby"
"5215343","How can I pause in zsh?"
"14145250","cron job doesn't output to nohup.out"
"7013152","grep with regexp: whitespace doesn't match unless I add an assertion"
"2311714","Why shouldn't I use unix commands from php?"
"27345832","Substring substitution in bash"
"11005478","How to access a bash environment variable from within R in emacs-ess"
"6594159","Check whether socket is closed in bash?"
"1684261","Bash command to recursively list files but sorting by classification"
"2154166","How to recursively list subdirectories in bash without using find or ls commands?"
"9929355","bash && operator prevents backgrounding over ssh"
"325628","race condition in the common lock on file?"
"2511496","How to use file contents as command-line arguments?"
"2151018","Mini Project: Change the color of the terminal based on the time of day"
"8866175","Preventing lock propagation"
"11488184","How can I run a list of commands in parallel?"
"7152339","format output from Unix ""script"" command: remove backspaces, linefeeds and deleted chars?"
"16772202","How to run ./script.sh in windows Git shell?"
"9315513","Read lines between two keywords"
"19565063","Pass array to awk which contains the column numbers which need to be printed"
"9398776","Is there a bash command for converting an entire directory to HAML from HTML?"
"16005578","substitute text with equal length using sed"
"6168781","How to include nohup inside a bash script?"
"33815600","Indenting heredocs with spaces"
"4721249","recursively ""normalize"" filenames"
"14033380","Automatically Add Date/Time and Build Number to Info.plist Xcode"
"8970432","Unjar to a specific destination"
"6112540","Return an exit code without closing shell"
"16340775","Passing variables into awk from bash"
"32886164","Reasoning behind 'sort' core util's key (-k) syntax"
"2295361","Is it possible to do a grep with keywords stored in the array?"
"15769411","Sed/Awk - pull lines between pattern x and y"
"17049183","Kill a process if it exists"
"31764401","Time complexity of finding duplicate files in bash"
"9689498","feedback stdin and stdout of two processes"
"14609779","How can I configure bash to handle CRLF shell scripts?"
"19776681","Allow ssh incoming/outgoing and blocking all outgoing besides specific ports"
"14186991","Remove all backup files in Linux using Shell script recursively"
"5648158","Bash monitor disk usage"
"18079128","Removing Lines and columns with all zeros"
"10766732","reading associative arrays from file"
"20259568","Is there a way in Python to check whether an entry to os.environ is a variable or a shell function?"
"20722064","Can a shell script delete or overwrite itself?"
"16734798","For loop to find out if directory exists in unix"
"33240221","How to use trap reliably using Bash running foreground child processes"
"9738721","get number of files modified last month"
"5400228","Use array variable in awk?"
"29689172","bash read line does not read leading spaces"
"14896983","bash built in function bash source code"
"5325332","how to find a file exists in particular dir through SSH"
"3911080","How to escape whitespace in a bash alias?"
"30562693","Why does grep matches all the lines no matter what the pattern"
"16041963","Fool python's os.isatty from a bash script"
"17959317","Bash. Delete all files and directories but certain ones"
"17997558","Bash script to insert values in MySQL"
"8030768","Benchmark a linux Bash script"
"5228150","Could someone please explain this bash command?"
"572206","Bash: How do I check if certain files exist?"
"12874986","Bash alias to automatically detect arbitrarily named file sequences?"
"7347054","sort logfile by timestamp on linux command line"
"11994796","How to echo line with multiple quotes/special characters into file?"
"22080937","bash skip blank lines when iterating through file line by line"
"3122254","How can a bash script write out a binary file, without using uudecode?"
"15443106","how to check if mongodb is up and ready to accept connections from bash script?"
"10662645","Count how many times each word from a word list appears in a file?"
"683776","How to use ""xargs"" properly when argument list is too long"
"3331577","Cron jobs -- to run every 5 seconds"
"6458745","How to connect user-defined bash functions with pipe"
"15744781","BASH check if today is 1st day of month"
"6646362","Howto: Using syslog for user created shell script"
"1334411","How can I use TFS for iPhone development?"
"25470652","Linux - Bash Redirect a String to a file"
"16082692","Why won't my build phase scripts be executed when creating an IPA from command line?"
"37808273","Multi-line, double quoted string triggers history expansion on subsequent single-quoted commands it gets piped to"
"1660507","Comparing strings for equality in ksh"
"5987448","Use of the 'hash' command"
"8616518","What is this Bash (and/or other shell?) construct called?"
"13344351","Resizing/Cropping and Appending 4 images"
"15665637","awk - if column = null"
"14752348","sed how to delete first 17 lines and last 8 lines in a file"
"9286792","How is tab completion implemented for linux commands?"
"9415740","How to get process id from process name?"
"28316161","In a bash script, how can I tell if the script output is redirected to a file?"
"31703040","Bash tilde *substring* expansion - undocumented feature?"
"9315829","How to get the pid of command running with sudo"
"11120324","Hex to Binary conversion in bash"
"3842850","Bash: Permission denied when trying to open a file"
"1253828","bash string to date"
"858594","bash: save in a variable the number of seconds a process took to run"
"20103258","Accessing Azure blob storage using bash, curl"
"11869229","How do I set $? in functions called by PS1?"
"7363946","How do I execute an arbitrary script with a working directory of the directory its in?"
"24508040","Use Bash variable within SLURM sbatch script"
"21098177","How should I use exact keyword matching as a condition in the case statement?"
"23572878","how to grep large number of files?"
"3273670","inserting text into a specific line"
"1777011","Which programming language has very short context-free Grammar in its formal specification?"
"7521061","How to pass a Bash variable to Python?"
"33556330","Pass quoted arguments to shell script and maintain quoting"
"5051782","ruby net-ssh login shell"
"7060714","bash - escape dots in domains names"
"5104426","While loop in Bash script?"
"17355279","How to test whether a command output is non-empty in POSIX shell?"
"4493175","bash sort unusual order. Problem with spaces?"
"25977092","Run bash script with python - TypeError: bufsize must be an integer"
"11166825","grep case sensitive [A-Z]?"
"27554957","How to set the default value of a variable as an array?"
"19046485","Linux Bash iterate over folder with a progress bar"
"13027807","Select odd columns, then put fields of consecutive rows together"
"18966603","How can I format a column of numbers in an emacs org mode table?"
"19163573","bash: how to update an associative array in an implicit subshell?"
"19031144","How to split one text file into multiple *.txt files?"
"24482137","What does ""- < /dev/null"" mean in ""gcc -dM -E - < /dev/null""?"
"2189200","Get router mac (without system call for ARP) in Objective-C"
"17950405","I'm trying to get the MAC address as a variable in Linux, but it rarely works"
"16120622","BASH - How to make help text run if no arguments"
"25734300","Bash pipeline execution"
"12163616","music with shell script"
"3106809","Removing Parts of String With Sed"
"5810296","bash: find -exec and filenames"
"12458729","awk to output table-like or excel-like columns in linux terminal?"
"10404318","Homework: How can I log processes for auditing using the bash shell?"
"17821277","How to separate multiple commands passed to eval in bash"
"19097745","What does ""plus colon"" (`+:`) mean in shell script expressions?"
"26465496","Rounding up float point numbers bash"
"27605213","mm:ss calculator from shell prompt?"
"10749976","BASH scripting: n-th parameter of $@ when the index is a variable?"
"27770137","bash- pass script as argument of another script"
"7080887","bash/unix toolchain binary stream processing/slicing"
"2249821","Bash: space in variable value later used as parameter"
"22104955","bash fork error (Resource temporarily unavailable) does not stop, and keeps showing up every time I try to kill/reboot"
"26882221","Gradle does not recognize the JAVA_HOME I have set"
"23992646","Sequence length of FASTA file"
"1526746","bash trap of TERM - what am I doing wrong?"
"1581307","matching a line with a literal asterisk ""*"" in grep"
"7538846","(Un/De)compress a string in bash?"
"20179153","gdb backtrace with no user input?"
"8020456","string comparison in bash script"
"7899797","Suspending a process in bash running inside console2"
"23951346","Is there a subshell created when I run `sh -c ""command""`, a new shell or none of these?"
"6580191","Perl or Bash threadpool script?"
"2308721","How do I escape text in autoconf/m4?"
"23725992","How to use quickfix in Vim to debug Bash scripts"
"4472318","error handling with chained commands (pipes) in a bash script?"
"3775383","How can I remove all but the last 10 lines from a file?"
"5506176","bash: echo something to right end of window (right aligned)"
"6360929","Bash bug re $LINENO-- or am I just confused?"
"8798153","Recursively move files of certain type and keep their directory structure"
"26911213","Bash, find files and execute command"
"10393164","Create executable bash script that accepts drag & drop"
"14992658","BASH - How to retrieve the first 10 characters of a variable?"
"9809240","Matlab system call"
"5092521","How to return array with XPath?"
"10172860","Linux script to parse telnet message and exit"
"5446134","Determine values of several system variables in the terminal in a Mac"
"19850403","Format output in columns [bash, grep, sed, awk]"
"9139214","Bash Shell list files using ""for"" loop"
"12199631","Convert seconds to hours, minutes, seconds"
"14651980","Defining bash function body using parenthesis instead of braces"
"31314930","How to achieve AJAX(interactive) kind of SEARCH in LINUX to FIND files?"
"13726764","Bash Script: While-Loop Subshell Dilemma"
"26665389","Random Password Generator Bash"
"2119554","bash scripting challenge"
"12174871","Set a bash variable each time the directory changes"
"5908919","Shell script to delete files when disk is full"
"36727192","Can the exit code of a process overflow for small values?"
"26507959","How do I connect to a websocket manually, with netcat/socat/telnet?"
"10577364","How to match a ""something or nothing"" in a bash regex?"
"22842896","bash scripting - read single keystroke including special keys enter and space"
"6499486","How to mark an array in POSIX sh?"
"18320133","How do we separate variables from letters in shell scripting"
"26377439","execute .sql file in bash with params"
"3838322","Bash read/write file descriptors -- seek to start of file"
"20147878","How to sort,uniq and display line that appear more than X times"
"6308438","comments amongst parameters in BASH"
"21794119","awk: calling a function outside of awk"
"17847799","Sort and remove duplicates based on column"
"23806560","Running a bash function with set -e without exiting the shell"
"4377069","get output from shell_exec command as command runs"
"13995715","Bash while loop wait until task has completed"
"2275593","email from bash script"
"10349102","Shell script substring from first indexof substring"
"5590375","Recursively unzip files and then delete original file, leaving unzipped files in place from shell"
"4827453","Merge all files in a directory into one using bash"
"17330188","Remove first N lines of a file in place in unix command line"
"30654538","How do I source_once in bash?"
"25197825","How to delete all the files/folders from the folder except few folders?"
"1006745","Is it possible to see output to stdout after disown and logout?"
"3143529","Standard_in error in bash script"
"4895484","Loop over directories with whitespace in Bash"
"12927927","Bash redirection: save stderr/stdout to different files and still print them out on a console"
"9919415","How to concatenate stdin in to a pipe?"
"5442003","GAWK Script - Print filename in BEGIN section"
"12874920","'have' keyword for bash completion"
"7584609","Join all files in a directory, with a separator"
"2200203","Check if process is running"
"8694442","Bash piping in OSX prompts command not found, sometimes"
"25399966","Parallel Iterating IP Addresses in Bash"
"29542459","awk with dates before 1970"
"22679685","Trapping ctrl+c in a bash script after a read in silent mode"
"2308268","Storing files inside BASH scripts"
"4181552","UNIX stat time format"
"9484368","xargs - if condition and echo {}"
"29348036","ERR trap not called when setting readonly variable"
"7304120","In my bash prompt, $(__git_ps1) is telling me something is wrong, but what?"
"7186230","Are these two vi-related `.inputrc` lines redundant?"
"11433111","Generate warning when multiple executables in path when executing command in bash"
"16508817","How do I provide input to a C program from bash?"
"4198233","Spread 'sed' command over multiple lines"
"31559132","Commands to execute background process in Docker CMD"
"31561098","How to check if mongo db is running on Mac?"
"20640406","Explaining the rm ./-rf ""trick"""
"22956516","Getting Day Of Week in bash script"
"8607057","Edit a property value in a property file from shell script"
"2180432","How to change icon/emblem of a directory from bash"
"6020106","Hashbang for Gnome .desktop files"
"15930407","How can I do foreach *.mp3 file recursively in a bash script?"
"20705677","mv: cannot overwrite directory with non-directory"
"23233603","How to load ~/.bash_profile when entering bash from within zsh?"
"5713277","BASH: how to put variable inside regex?"
"239526","truncate output in BASH"
"11685135","How to get parent folder of executing script in zsh?"
"11630092","Declaring an awk function in bash"
"17208931","Bash - remove all lines beginning with 'P'"
"4780424","Detecting corrupted images in bash script"
"38315725","Why does a space cause the remembered pattern in sed to output different things"
"5383927","bash shell script for yesterdays date (last working day)"
"22766111","ffmpeg not working with filenames that have whitespace"
"14092636","Why doesn't my git auto-update Expect script work?"
"19936050","git bash auto complete slow on windows 7 x64"
"16482447","stdin behaves differently when piped and when redirected"
"9342359","How to download in bash from zippyshare?"
"29547691","Merge two columns of a text file in Linux"
"25065113","BLAS/LAPACK not installed: How to install it?"
"6930527","bash: how to intercept every command"
"16649467","Parsing/passing command line arguments to a bash script - what is the difference between ""$@"" and ""$*""?"
"8903612","Can we have more file descriptors other than the usual stdin/stdout/stderr (0, 1, 2) ones?"
"11292010","How to automate dos2unix using shell script?"
"13570803","Shell redirection and file I/O durations"
"5992638","Shell script random number generating"
"3284785","Checking a string to see if it contains numeric character in UNIX"
"20263012","`M-x term' with Emacs on MS Windows: error Spawning child process: invalid argument"
"2530114","Bash: Continue script if only one instance is running"
"5071901","removing lines between two patterns (not inclusive) with sed"
"5343420","How to compare in shell script?"
"16856679","Any way to find if two adjacent new lines start with certain words?"
"11992004","CURL: How retain cookies between requests?"
"19495367","What means the -z value in an if expression on a Linux script?"
"14712863","Variable expansion in comments"
"7543700","Android run bash command in app"
"4907381","Bash, zenity progress bar without cancel"
"1006885","how to replace the ""disown"" with ""screen""?"
"17943049","How does conditonal expression compare strings?"
"13010420","Bash ignore error and get return code"
"19986541","Error when using a bash here-doc ""unexpected end of file"""
"12126655","Run several python programs at the same time"
"12713336","In shell, how do I delete numbered duplicate files?"
"12990702","Linux serial port listener and interpreter?"
"974077","How can I trap errors and interrupts in GNU make?"
"379385","IDE that provide autocompletion and error detection for Linux bash or shell scripting?"
"4261876","Check if bash script was invoked from a shell or another script/application"
"15411429","What RETVAL means?"
"10488963","Bash: How can I replace a string by new line in osx bash?"
"461074","Creating indented text with bash"
"22318593","vim - maintain a session in shell by executing commands"
"14882897","What standard commands can I use to print just the first few lines of sorted output on the command line efficiently?"
"5073359","change emacs bash colors for ls command"
"24938971","List public IP addresses of EC2 instances"
"614930","How can I cut(1) camelcase words?"
"12860603","Code for extracting from the right side with cut command?"
"12831293","How to recursivly use JpegTran (command line) to optimise all files in subdirs?"
"25689589","How to run fswatch to call a program with static arguments?"
"10139619","Put find word count result into a variable"
"17439482","How to make a text blink in shell script"
"18880901","Nested quotes bash"
"3676548","How to define environment variable in input command of su"
"1880735","Difference between launching a script with ./script.sh and . ./script.sh"
"2230478","How to get the IP address from $SSH_CLIENT"
"3793152","When do you use brace expansion?"
"7251394","Aliasing github.token in ~/.gitconfig to a shell command"
"5998126","Send command to a background process"
"30718995","Behave test runner has no colored output on Jenkins"
"2996525","How do I logout from a computer using shell?"
"14987013","Why is virtualenv not setting my terminal prompt?"
"3063897","Using RVM with GVim (Cream): rvm command not found"
"11053391","How to define aspell word delimiters?"
"12555849","Generating variations with bash"
"2769594","Using /dev/tcp instead of wget"
"17653050","Too many arguments error in bash script"
"16186392","Multiple option arguments using getopts (bash)"
"24991792","(ConEmu + Cygwin) How to change tab name of ConEmu from within a cygwin bash script"
"11416134","Split 1 argument into 2 arguments using regexp in a bash script"
"31736956","How to write a regex that validates alpha-numerics and spaces"
"8015888","Linux script to find all video file extensions and file sizes"
"20572556","Bash regular expression groups not working"
"14346342","Greet a user differently on the time of day - Bash Script"
"7919882","symbolic link without expanding $HOME or ""~""?"
"13298255","How to echo lines of file using bash script and for loop"
"10768160","IP Address Converter"
"18453057","Use sed or awk to fix date format"
"3578181","How to tee into fd's instead of named pipes"
"9203747","How do I get the bash date script to return a day of the week relative to a non-current time?"
"28186162","How do I store the output of a git command in a variable?"
"16989598","BASH comparing version numbers"
"8523147","Script to do incremental backups with rsync"
"28096697","how to get current terminal color pair in bash"
"14199462","""Git Bash here"" is not preserving bash history between sessions"
"28243760","Blacklist program from bash completion"
"31429691","bash output redirection limits?"
"3751927","Can Python be made to generate tracing similar to bash's set -x?"
"1078044","How to deal with NFS latency in shell scripts"
"23044728","Calculating the power in bash"
"5865989","Positioning a window with AppleScript using dual monitors"
"5866767","Shell script - Sudo-permissions lost over time"
"3840558","Simple timer to measure seconds an operation took to complete"
"9523448","Tee does not exit after pipeline it's on has finished"
"9543201","Use grep to match a pattern in a line only once"
"20111948","Why does this regex expression not work?"
"21624512","Setting exports in Fish Shell"
"18072173","how to get max number from a file with Linux bash shell scripts"
"5584470","How to increment a zero padded int in Bash"
"9464752","cp dir recursivly excluding 2 subdirs"
"13234414","How do you use csslint from the command line?"
"17068142","Calculate time based metrics(hourly)"
"5012958","What is the advantage of pathmunge over grep?"
"31783160","Why vim is changing first letter to g after opening a file"
"4240776","Help me understand this simple io redirection in bash from ABS guide"
"14141007","C - Executing Bash Commands with Execvp"
"7178888","'grep -q' not exiting with 'tail -f'"
"21167065","Command for beautiful quoting"
"11150653","Can bash -v output be redirected?"
"2021345","How do I execute (not import) a python script from a python prompt?"
"2339246","Add spaces to the end of some Bash autocomplete options, but not to others?"
"12738460","How to get output of a bash command in a variable"
"17780754","Automatically defining GOPATH on a per project basis"
"8074904","How to shield the kill output"
"22671764","""shebang /usr/bin/env python"" invoking the wrong Python interpreter"
"19798378","Better way of getting a GIT commit message by short hash?"
"15604897","Awk: How to work on multiple files.txt in folder and subfolders?"
"10993339","shell script: if statement"
"20254906","bash script to ssh multiple servers in a Loop and issue commands"
"14837475","pgrep -f with multiple arguments"
"25157642","How to repeatedly run bash script every N seconds?"
"22619510","A bash loop with braces?"
"15020000","Embedding awk in a shell script"
"33771728","Define Version with script in RPM spec file"
"2436648","How to get my geolocation in bash"
"14835977","Bash how to append word to end of a line?"
"8986139","Wget - output directory prefix"
"3874677","The number of processes a user is running using bash"
"614785","bash : how to use screen to have a term session used at home after work?"
"5760640","Left side of pipe is the subshell?"
"35487089","Unable to launch Eclipse RCP Application on OS X"
"7032547","Best way to generate a random string following a specific pattern in Bash"
"24721182","When I run node, nothing happens, the same with forever"
"4497817","Save stdout, stderr and stdout+stderr synchronously"
"6238973","How to count and check passed arguments?"
"12164238","Why can't I eval inside a while loop?"
"10439590","bash ""&"" without printing ""[1]+ Done """
"19742005",".bashrc: Permission denied"
"844632","Can I put something in in bashrc to hide text editor (~ extension) files?"
"26554133","Bash arbitrary glob pattern (with spaces) in for loop"
"7724778","sed: return last occurrence match until end of file"
"2614319","Recursive FTP directory listing in shell/bash with a single session (using cURL or ftp)"
"31797856","Loop through files in Mac terminal"
"9892527","Delete a field by position from a long line"
"12907721","Run three shell script simultaneously"
"8682592","How to right align and left align text strings in Bash"
"3759686","git: hash autocomplete"
"3411246","In Bash, why can we set some environment variable by PS1='something' and others need to be export SOME_VAR='something'?"
"6162809","Executing Bash functions from within Vim - how can I do it?"
"10857024","Git clone from bash script"
"4329369","Recursive Function to Return Directory Depth of File Tree"
"4956584","Sequences expansion and variable in bash"
"26564825","What is the meaning of a double dollar sign in bash/Makefile?"
"30693640","read prompt doesn't print correctly when run within Makefile"
"11231198","Should my script use cp or mv to be more robust?"
"1938185","How to reenter Vim after :! bash?"
"16694458","wierdness using tee: can anyone explain?"
"21968498","How to get specific data from block of data based on condition"
"27082617","How to retain grep color when storing in variable or piping to another command?"
"9430542","Shell script with wc -l, if statement ain't working"
"12518354","use expect to spawn command with arguments containing spaces"
"6316822","Put command output into string"
"2645174","echo newline suppression"
"13368098","What's the most proper way to remove an already deleted branch from tab-completion history?"
"2151605","Make ""make"" default to ""make -j 8"""
"6696321","comparing two unsorted files"
"21210677","Setting PHP variable path for Cygwin"
"9145528","Barrier in bash, can it be done easily?"
"15442220","pipe file line by line into multiple read variables"
"767040","Save last working directory on Bash logout"
"29707280","How to tell git branch name from commit hash?"
"2459286","Unable to set variables in bash script"
"632515","What is the XDG_SESSION_COOKIE environment variable for?"
"2439948","Better way to make a bash script self-tracing?"
"9934828","Bash script how to sleep in new process then execute a command"
"10571335","How to get a list of available files using wget or curl?"
"1003528","Bash: how to traverse directory structure and execute commands?"
"10524664","Truly Portable Git"
"18323508","How to cd into a directory with space in the name?"
"23055831","Add new line character at the end of file in bash"
"6196321","Echo Control C character"
"23230990","Bash's vim mode, not vi"
"12318445","How do I ensure that a process running is the process I expect is running?"
"6834347","Named Pipe closing prematurely in script?"
"6591564","Parallelizing PHP processes with a Bash Script?"
"11424756","Reference stdout (i.e. output of previous command) quickly in bash?"
"30531773","get line number with bash in R"
"16696096","redirect bash output and error for all commands"
"33938781","Delete Row After Counting Number of Columns In Text File"
"21399610","Setting up vim autocomplete for the Go programming language"
"30129511","Bash script to remove redundant lines"
"34069534","How to convert a String to all spaces in Bash?"
"1533136","How would one implement bash-like tab completion?"
"12080265","using sed or awk to parse multipath output"
"2680274","How to removing leading section in bash"
"3585912","Merits of Bash Script v. Python Script for Shell-Command-Heavy Utility"
"14318451","How to use bitwise operators in if statements?"
"4234164","Bash convert to pdf"
"20351261","bash script read pipe or argument"
"21475639","Wait until service starts in bash-script"
"9191030","Removing pattern at the end of a string using sed or other bash tools"
"15007058","Find files, rename in place unix bash"
"9947049","I added aliases to user ~/.bashrc but “sudo -u user -i 'alias_name'” still reports “command not found”?"
"19806215","Bash script to switch the user"
"32348666","Shell script: How to delete all files in a directory except ones listed in a file?"
"19780286","Interpolating variables which contain '$' in a bash script"
"33800565","How to store linux command output into a variable in puppet"
"12824637","Bash script: can not properly handle SIGTSTP"
"12589105","How do I use find to copy and remove extensions keeping the same subdirectory structure"
"27980478","How can I create a ""tmp"" directory with Elastic Beanstalk?"
"5840567","Should I stick with bash for advanced Linux automation scripts, or switch to Python?"
"8696751","Add space between every letter"
"3987382","Pretty-print for shell script"
"5374382","Bash script that creates a directory structure"
"7715939","Linux alias chain commands (can recursion be avoided?)"
"12680624","What has happened to the 32 and 33 kill signals?"
"22428894","Bash exit status of shorthand increment notation"
"20398499","Remove last argument from argument list of shell script (bash)"
"27869574","Bash - Multiply Bidimensional Matrix"
"6920402","In a bash script, how to run bash functions defined outside?"
"4181342","What is this character ` called?"
"19154996","awk - split only by first occurrence"
"5939646","elapsed time for each rule"
"9828202","Obfuscating stored passwords in bash"
"9259166","How to force wget to skip links leading to parent elements?"
"18559417","Bash prompt line wrapping issue"
"6756360","How do I get ""previous executed command"" in a bash script?"
"6844228","Passing arguments to octave function from within bash script"
"24538909","Efficiently computing floating-point arithmetic hundreds of thousands of times in Bash"
"8219428","Bash: how to easily edit one line in a 5.4G SQL dump"
"14086738","Put file contents on stdin without sending eof"
"29782467","System.getenv() returns null when the environment variable exists"
"17301683","How to replace a value with the output of a command in a text file?"
"1064352","Escaping the '\' character in the replacement string in a sed expression"
"2891473","bash: function + source + declare = boom"
"12736013","Comparison function that compares two text files in Unix"
"22066950","How to launch a dmg one by one in MAC OSX using Shell?"
"12873682","Short way to escape HTML in Bash?"
"8978261","How can i cat a remote file to read the parameters in BASH?"
"20951424","Is path broken for anaconda ipython?"
"34637998","awk/sed/grep to delete lines matching fields in another file"
"6561237","Bash script that creates an Array from ls?"
"20144593","Trying to split a string into two variables"
"16019389","Passing An Array From One Bash Script to Another"
"27024890","Bash syntax in /etc/profile"
"13363170","Pass data from java to cups filter"
"23272927","Why does AWK not treat this array index as a number unless I use int()?"
"32789740","Check if two lines start with the same character, if so the output average, if not, print actual value"
"33192747","When can I use |& in Bash? Is it usable in other shells?"
"5180917","Why embed repo command in a bash script?"
"18893476","How to print file names in find despite processing the result and grep"
"19878056","Sed remove tags from html file"
"6566591","Bash: Loop over files listed in a text file and move them"
"2314419","Script for changing C++ class names"
"8981552","Speeding up file comparisons (with `cmp`) on Cygwin?"
"11047919","to preserve hard and symbolic link, permissions while creating tar ball and doing same while untar the tarball"
"6680146","Regular Expression to strip comments from Bash script"
"23418904","Why does `ls | cat` != `ls`?"
"28502305","Writing a simple shell in C using fork/execvp"
"9084453","simple script to check if a webpage has been updated"
"6823484","Find substring in shell script variable"
"24209953","Connect CISCO Anyconnect VPN via bash"
"9601800","Print only parts that match regex"
"8995482","[[ -s ""$HOME/.rvm/scripts/rvm"" ]] && . ""$HOME/.rvm/scripts/rvm"": What does it do?"
"14024798","Setting environment variables for multiple commands in bash one-liner"
"5968107","Get everything in a file after a grep'd string"
"6000603","comparing strings in bash"
"20355264","how to redirect output of multiple commands to one file"
"30180187","Setting an environment variable on same line as program execution is different than setting it separately? - shell variables vs. environment variables"
"20612891","Is it possible to pipe multiple commands in an 'if' statement?"
"22348603","Linux differences between consecutive lines"
"12969479","Using regex in find command for multiple file types"
"10458743","bash: reading text from a string one character at a time, with whitespace"
"1509515","Exit a Screen after a script is finished"
"20430119","Send password when using scp to copy files from one server to another"
"17147301","How do I send .png plot to stdout in gnuplot?"
"5773844","Piping find to find"
"24454391","Check if rsync command ran successful"
"7158136","What happens if I name a bash script function with the name of a binary located in the PATH?"
"20151601","Color escape codes in pretty printed columns"
"11592583","Bash progress bar"
"15167689","Bash script only read the first line of the file"
"766207","How can I escape characters in SQLite via bash shell?"
"30126047","Bash command starting with colon with another colon before an equals signs"
"1731700","How do I turn the beep slash bell off in cygwin?"
"519395","Bash Scripting - shell command output redirection"
"13494841","How can you ask bash for the current options?"
"30179484","Install Latest Stable Version of Ruby Using rbenv"
"5919108","sudo for single command in bash script"
"1972362","Why is my Bash script adding <feff> to the beginning of files?"
"6162472","MagickWand ./configure can't find MagickWand-config"
"18017256","How to print out to the same line, overriding previous line?"
"9405200","Write to terminal after redirecting stdout to a file without using stderr?"
"4196161","Bash read backspace button behavior problem"
"23872734","Run a shell script periodically on Mac OS X without root permission"
"2330014","Is there a simple way in linux to strip a website of text from command line?"
"4368492","Most elegant way to detect available colors in terminal to use colorschemes in vim?"
"26469921","What is the significance of // in bash?"
"31653271","Curl command without using cache"
"14786984","Best way to parse cmdline args - BASH?"
"13887859","Pipe to export command"
"14418511","bash method to remove last 4 columns from csv file"
"1510481","How can I detect that emacs-server is running from a shell prompt?"
"5898601","Filename not printing correctly with underscore ""_"" in bash"
"8696292","How do I find the largest 10 files in a given directory?"
"10627989","How do I insert a tab character in Iterm?"
"32255814","What purpose does using exec in docker entrypoint scripts serve?"
"288294","Bash Shell Scripting: what simple logic am I missing"
"12499728","Create PNG/JPG file with commandline on Mac"
"12753035","Sending SIGINT from keyboard to piped commands in bash"
"10489473","How to find set difference of two files?"
"10571393","How to tell curl to check file existence before download?"
"12735788","Simple find and replace with sed"
"1954062","Emulate subwcrev when using git-svn"
